"Address","Source Line","Assembly","Hardware Event Count: Total","Hardware Event Count: Self","Hardware Event Sample Count: Total","Hardware Event Sample Count: Self"
"0x7f61252fcaf5","475","mov byte ptr [r11+r9*1], r12b","","","",""
"0x7f61252fcaf9","479","mov byte ptr [r11+r8*1], r12b","","","",""
"0x7f61252fcafd","478","mov byte ptr [r11+r10*1], r12b","","","",""
"0x7f61252fcb01","481","mov r9, qword ptr [r15+0x60]","","","",""
"0x7f61252fcb05","481","mov r10, r9","","","",""
"0x7f61252fcb08","481","add r10, 0x28","","","",""
"0x7f61252fcb0c","481","mov r11, rax","","","",""
"0x7f61252fcb0f","481","shr r11, 0x3","","","",""
"0x7f61252fcb13","481","mov dword ptr [rcx+0x20], r11d","","","",""
"0x7f61252fcb17","481","cmp r10, qword ptr [r15+0x70]","","","",""
"0x7f61252fcb1b","481","jnb 0x7f61252fd071 <Block 591>","","","",""
"0x7f61252fcb21","0","Block 519:","","","",""
"0x7f61252fcb21","481","mov qword ptr [r15+0x60], r10","","","",""
"0x7f61252fcb25","481","prefetchw zmmword ptr [r10+0xc0]","","","",""
"0x7f61252fcb2d","481","mov r10, qword ptr [rsp+0x20]","","","",""
"0x7f61252fcb32","481","mov r10, qword ptr [r10+0xa8]","","","",""
"0x7f61252fcb39","481","mov qword ptr [r9], r10","","","",""
"0x7f61252fcb3c","481","mov dword ptr [r9+0x8], 0xf800c5d2","","","",""
"0x7f61252fcb44","481","mov dword ptr [r9+0xc], r12d","","","",""
"0x7f61252fcb48","481","mov qword ptr [r9+0x10], r12","","","",""
"0x7f61252fcb4c","481","mov qword ptr [r9+0x18], r12","","","",""
"0x7f61252fcb50","481","mov qword ptr [r9+0x20], r12","","","",""
"0x7f61252fcb54","0","Block 520:","","","",""
"0x7f61252fcb54","475","mov qword ptr [rsp+0x60], r9","","","",""
"0x7f61252fcb59","475","mov rax, qword ptr [r15+0x60]","","","",""
"0x7f61252fcb5d","475","mov r10, rax","","","",""
"0x7f61252fcb60","475","add r10, 0x10","","","",""
"0x7f61252fcb64","475","cmp r10, qword ptr [r15+0x70]","","","",""
"0x7f61252fcb68","475","jnb 0x7f61252fd088 <Block 593>","","","",""
"0x7f61252fcb6e","0","Block 521:","","","",""
"0x7f61252fcb6e","481","mov qword ptr [r15+0x60], r10","","","",""
"0x7f61252fcb72","481","prefetchw zmmword ptr [r10+0xc0]","","","",""
"0x7f61252fcb7a","481","mov r10, qword ptr [rsp+0x50]","","","",""
"0x7f61252fcb7f","481","mov r10, qword ptr [r10+0xa8]","","","",""
"0x7f61252fcb86","481","mov qword ptr [rax], r10","","","",""
"0x7f61252fcb89","481","mov dword ptr [rax+0x8], 0xf800c305","","","",""
"0x7f61252fcb90","481","mov dword ptr [rax+0xc], r12d","","","",""
"0x7f61252fcb94","0","Block 522:","","","",""
"0x7f61252fcb94","481","mov r10, qword ptr [rsp+0x60]","","","",""
"0x7f61252fcb99","481","mov dword ptr [r10+0x18], ebp","","","",""
"0x7f61252fcb9d","475","mov r10, qword ptr [rsp+0x58]","","","",""
"0x7f61252fcba2","475","add r10, 0x24","","","",""
"0x7f61252fcba6","475","mov rbp, qword ptr [rsp+0x60]","","","",""
"0x7f61252fcbab","475","mov byte ptr [rbp+0xd], 0x1","","","",""
"0x7f61252fcbaf","475","mov dword ptr [rbp+0x10], 0x5","","","",""
"0x7f61252fcbb6","475","mov dword ptr [rbp+0x14], 0xfa0","","","",""
"0x7f61252fcbbd","475","shr rbp, 0x3","","","",""
"0x7f61252fcbc1","475","mov r11, 0x6720d2190","","","",""
"0x7f61252fcbcb","475","mov dword ptr [r11+0x6c], ebp","","","",""
"0x7f61252fcbcf","475","mov dword ptr [r10], ebp","","","",""
"0x7f61252fcbd2","475","mov r11, r10","","","",""
"0x7f61252fcbd5","475","mov r10, 0x6720d2190","","","",""
"0x7f61252fcbdf","475","mov r8, r10","","","",""
"0x7f61252fcbe2","475","shr r11, 0x9","","","",""
"0x7f61252fcbe6","475","shr r8, 0x9","","","",""
"0x7f61252fcbea","475","mov r10, qword ptr [rsp+0x60]","","","",""
"0x7f61252fcbef","475","mov r9, r10","","","",""
"0x7f61252fcbf2","475","mov r10, rax","","","",""
"0x7f61252fcbf5","475","shr r10, 0x3","","","",""
"0x7f61252fcbf9","475","mov rcx, qword ptr [rsp+0x60]","","","",""
"0x7f61252fcbfe","475","mov dword ptr [rcx+0x20], r10d","","","",""
"0x7f61252fcc02","475","shr r9, 0x9","","","",""
"0x7f61252fcc06","475","mov r10, 0x7f6120e3f000","","","",""
"0x7f61252fcc10","475","mov byte ptr [r10+r9*1], r12b","","","",""
"0x7f61252fcc14","479","mov byte ptr [r10+r8*1], r12b","","","",""
"0x7f61252fcc18","478","mov byte ptr [r10+r11*1], r12b","","","",""
"0x7f61252fcc1c","478","mov r11, qword ptr [r15+0x60]","","","",""
"0x7f61252fcc20","478","mov r10, r11","","","",""
"0x7f61252fcc23","478","add r10, 0x28","","","",""
"0x7f61252fcc27","478","cmp r10, qword ptr [r15+0x70]","","","",""
"0x7f61252fcc2b","478","jnb 0x7f61252fd09d <Block 595>","","","",""
"0x7f61252fcc31","0","Block 523:","","","",""
"0x7f61252fcc31","481","mov qword ptr [r15+0x60], r10","","","",""
"0x7f61252fcc35","481","prefetchw zmmword ptr [r10+0xc0]","","","",""
"0x7f61252fcc3d","481","mov r10, qword ptr [rsp+0x20]","","","",""
"0x7f61252fcc42","481","mov r10, qword ptr [r10+0xa8]","","","",""
"0x7f61252fcc49","481","mov qword ptr [r11], r10","","","",""
"0x7f61252fcc4c","481","mov dword ptr [r11+0x8], 0xf800c5d2","","","",""
"0x7f61252fcc54","481","mov dword ptr [r11+0xc], r12d","","","",""
"0x7f61252fcc58","481","mov qword ptr [r11+0x10], r12","","","",""
"0x7f61252fcc5c","481","mov qword ptr [r11+0x18], r12","","","",""
"0x7f61252fcc60","481","mov qword ptr [r11+0x20], r12","","","",""
"0x7f61252fcc64","0","Block 524:","","","",""
"0x7f61252fcc64","475","mov qword ptr [rsp+0x60], r11","","","",""
"0x7f61252fcc69","475","mov rbx, qword ptr [r15+0x60]","","","",""
"0x7f61252fcc6d","475","mov r10, rbx","","","",""
"0x7f61252fcc70","475","add r10, 0x10","","","",""
"0x7f61252fcc74","475","cmp r10, qword ptr [r15+0x70]","","","",""
"0x7f61252fcc78","475","jnb 0x7f61252fd0b4 <Block 597>","","","",""
"0x7f61252fcc7e","0","Block 525:","","","",""
"0x7f61252fcc7e","481","mov qword ptr [r15+0x60], r10","","","",""
"0x7f61252fcc82","481","prefetchw zmmword ptr [r10+0xc0]","","","",""
"0x7f61252fcc8a","481","mov r10, qword ptr [rsp+0x50]","","","",""
"0x7f61252fcc8f","481","mov r10, qword ptr [r10+0xa8]","","","",""
"0x7f61252fcc96","481","mov qword ptr [rbx], r10","","","",""
"0x7f61252fcc99","481","mov dword ptr [rbx+0x8], 0xf800c305","","","",""
"0x7f61252fcca0","481","mov dword ptr [rbx+0xc], r12d","","","",""
"0x7f61252fcca4","0","Block 526:","","","",""
"0x7f61252fcca4","481","mov r10, qword ptr [rsp+0x60]","","","",""
"0x7f61252fcca9","481","mov dword ptr [r10+0x18], ebp","","","",""
"0x7f61252fccad","478","mov r8, qword ptr [rsp+0x58]","","","",""
"0x7f61252fccb2","478","add r8, 0x28","","","",""
"0x7f61252fccb6","478","mov byte ptr [r10+0xd], 0x1","","","",""
"0x7f61252fccbb","478","mov dword ptr [r10+0x10], 0x6","","","",""
"0x7f61252fccc3","478","mov dword ptr [r10+0x14], 0x1388","","","",""
"0x7f61252fcccb","478","mov r11, r10","","","",""
"0x7f61252fccce","478","shr r11, 0x3","","","",""
"0x7f61252fccd2","478","mov r10, 0x6720d2190","","","",""
"0x7f61252fccdc","478","mov dword ptr [r10+0x6c], r11d","","","",""
"0x7f61252fcce0","478","mov dword ptr [r8], r11d","","","",""
"0x7f61252fcce3","478","mov r9, r10","","","",""
"0x7f61252fcce6","478","shr r8, 0x9","","","",""
"0x7f61252fccea","478","shr r9, 0x9","","","",""
"0x7f61252fccee","478","mov r10, qword ptr [rsp+0x60]","","","",""
"0x7f61252fccf3","478","mov rcx, r10","","","",""
"0x7f61252fccf6","478","mov r10, rbx","","","",""
"0x7f61252fccf9","478","shr r10, 0x3","","","",""
"0x7f61252fccfd","478","mov r11, qword ptr [rsp+0x60]","","","",""
"0x7f61252fcd02","478","mov dword ptr [r11+0x20], r10d","","","",""
"0x7f61252fcd06","478","shr rcx, 0x9","","","",""
"0x7f61252fcd0a","478","mov r11, 0x7f6120e3f000","","","",""
"0x7f61252fcd14","478","mov byte ptr [r11+rcx*1], r12b","","","",""
"0x7f61252fcd18","479","mov byte ptr [r11+r9*1], r12b","","","",""
"0x7f61252fcd1c","478","mov byte ptr [r11+r8*1], r12b","","","",""
"0x7f61252fcd20","478","mov r11d, 0x1","","","",""
"0x7f61252fcd26","478","jmp 0x7f61252fcd69 <Block 531>","","","",""
"0x7f61252fcd28","0","Block 527:","","","",""
"0x7f61252fcd28","478","xor edx, edx","","","",""
"0x7f61252fcd2a","0","Block 528:","","","",""
"0x7f61252fcd2a","478","mov rcx, r10","","","",""
"0x7f61252fcd2d","478","shl rcx, 0x3","","","",""
"0x7f61252fcd31","475","mov rsi, qword ptr [rsp+0x60]","","","",""
"0x7f61252fcd36","475","data16 nop ","","","",""
"0x7f61252fcd39","475","mov rax, 0xffffffffffffffff","","","",""
"0x7f61252fcd43","475","call 0x7f6125046020 <resolve_virtual_call>","","","",""
"0x7f61252fcd48","0","Block 529:","","","",""
"0x7f61252fcd48","504","nop ","","","",""
"0x7f61252fcd49","504","test dword ptr [rip+0x16b862b1], eax","","","",""
"0x7f61252fcd4f","479","test rax, rax","","","",""
"0x7f61252fcd52","479","jz 0x7f61252fbd8c <Block 456>","","","",""
"0x7f61252fcd58","0","Block 530:","","","",""
"0x7f61252fcd58","478","movzx r11d, byte ptr [rax+0xd]","","","",""
"0x7f61252fcd5d","478","mov r10d, dword ptr [rax+0x20]","","","",""
"0x7f61252fcd61","479","mov ebp, dword ptr [rax+0x18]","","","",""
"0x7f61252fcd64","479","mov qword ptr [rsp+0x60], rax","","","",""
"0x7f61252fcd69","0","Block 531:","","","",""
"0x7f61252fcd69","478","mov r8, qword ptr [rsp+0x60]","","","",""
"0x7f61252fcd6e","478","movzx r8d, byte ptr [r8+0xe]","","","",""
"0x7f61252fcd73","478","test r8d, r8d","","","",""
"0x7f61252fcd76","478","jnz 0x7f61252fcde8 <Block 539>","","","",""
"0x7f61252fcd78","0","Block 532:","","","",""
"0x7f61252fcd78","478","mov r8, qword ptr [rsp+0x60]","","","",""
"0x7f61252fcd7d","478","movzx r9d, byte ptr [r8+0xc]","","","",""
"0x7f61252fcd82","479","test r9d, r9d","","","",""
"0x7f61252fcd85","479","jz 0x7f61252fcde3 <Block 538>","","","",""
"0x7f61252fcd87","0","Block 533:","","","",""
"0x7f61252fcd87","479","test r9d, r9d","","","",""
"0x7f61252fcd8a","479","jz 0x7f61252fcd28 <Block 527>","","","",""
"0x7f61252fcd8c","0","Block 534:","","","",""
"0x7f61252fcd8c","479","test r11d, r11d","","","",""
"0x7f61252fcd8f","479","jz 0x7f61252fcd28 <Block 527>","","","",""
"0x7f61252fcd91","0","Block 535:","","","",""
"0x7f61252fcd91","479","mov r8d, dword ptr [r8+0x1c]","","","",""
"0x7f61252fcd95","479","mov r11d, dword ptr [r12+r8*8+0x18]","","","",""
"0x7f61252fcd9a","479","mov rbp, qword ptr [rsp+0x60]","","","",""
"0x7f61252fcd9f","479","mov dword ptr [rbp+0x1c], r11d","","","",""
"0x7f61252fcda3","478","lea rdx, ptr [r12+r8*8]","","","",""
"0x7f61252fcda7","485","mov r8, rbp","","","",""
"0x7f61252fcdaa","485","shr r8, 0x9","","","",""
"0x7f61252fcdae","485","mov r9, 0x7f6120e3f000","","","",""
"0x7f61252fcdb8","485","mov byte ptr [r9+r8*1], r12b","","","",""
"0x7f61252fcdbc","485","test r11d, r11d","","","",""
"0x7f61252fcdbf","485","jz 0x7f61252fcdd2 <Block 537>","","","",""
"0x7f61252fcdc1","0","Block 536:","","","",""
"0x7f61252fcdc1","485","mov byte ptr [rbp+0xd], r12b","","","",""
"0x7f61252fcdc5","485","mov byte ptr [rbp+0xc], 0x1","","","",""
"0x7f61252fcdc9","485","mov byte ptr [rbp+0xe], r12b","","","",""
"0x7f61252fcdcd","485","jmp 0x7f61252fcd2a <Block 528>","","","",""
"0x7f61252fcdd2","0","Block 537:","","","",""
"0x7f61252fcdd2","485","mov byte ptr [rbp+0xd], r12b","","","",""
"0x7f61252fcdd6","485","mov byte ptr [rbp+0xc], r12b","","","",""
"0x7f61252fcdda","485","mov byte ptr [rbp+0xe], r12b","","","",""
"0x7f61252fcdde","478","jmp 0x7f61252fcd2a <Block 528>","","","",""
"0x7f61252fcde3","0","Block 538:","","","",""
"0x7f61252fcde3","478","test r11d, r11d","","","",""
"0x7f61252fcde6","478","jz 0x7f61252fcd87 <Block 533>","","","",""
"0x7f61252fcde8","0","Block 539:","","","",""
"0x7f61252fcde8","475","mov rax, rbp","","","",""
"0x7f61252fcdeb","475","shl rax, 0x3","","","",""
"0x7f61252fcdef","479","jmp 0x7f61252fcd48 <Block 529>","","","",""
"0x7f61252fcdf4","0","Block 540:","","","",""
"0x7f61252fcdf4","472","add rsp, 0x90","","","",""
"0x7f61252fcdfb","472","pop rbp","","","",""
"0x7f61252fcdfc","472","test dword ptr [rip+0x16b861fe], eax","","","",""
"0x7f61252fce02","472","ret ","","","",""
"0x7f61252fce03","0","Block 541:","","","",""
"0x7f61252fce03","472","mov rsi, 0x7c00621f8","","","",""
"0x7f61252fce0d","472","mov edx, 0xa","","","",""
"0x7f61252fce12","475","nop ","","","",""
"0x7f61252fce13","475","call 0x7f612506c760 <_new_array_Java>","","","",""
"0x7f61252fce18","0","Block 542:","","","",""
"0x7f61252fce18","473","mov r11, rax","","","",""
"0x7f61252fce1b","473","jmp 0x7f61252fbe51 <Block 462>","","","",""
"0x7f61252fce20","0","Block 543:","","","",""
"0x7f61252fce20","475","mov rsi, 0x7c00623c8","","","",""
"0x7f61252fce2a","485","nop ","","","",""
"0x7f61252fce2b","485","call 0x7f612506c820 <_new_instance_Java>","","","",""
"0x7f61252fce30","0","Block 544:","","","",""
"0x7f61252fce30","475","mov r11, rax","","","",""
"0x7f61252fce33","475","jmp 0x7f61252fbed8 <Block 464>","","","",""
"0x7f61252fce38","0","Block 545:","","","",""
"0x7f61252fce38","475","mov rsi, 0x7c0061028","","","",""
"0x7f61252fce42","484","nop ","","","",""
"0x7f61252fce43","484","call 0x7f612506c820 <_new_instance_Java>","","","",""
"0x7f61252fce48","0","Block 546:","","","",""
"0x7f61252fce48","475","jmp 0x7f61252fbf14 <Block 466>","","","",""
"0x7f61252fce4d","0","Block 547:","","","",""
"0x7f61252fce4d","475","mov rsi, 0x7c00626a0","","","",""
"0x7f61252fce57","475","call 0x7f612506c820 <_new_instance_Java>","","","",""
"0x7f61252fce5c","0","Block 548:","","","",""
"0x7f61252fce5c","478","mov r11, rax","","","",""
"0x7f61252fce5f","478","jmp 0x7f61252fbfe4 <Block 468>","","","",""
"0x7f61252fce64","0","Block 549:","","","",""
"0x7f61252fce64","475","mov rsi, 0x7c0000b08","","","",""
"0x7f61252fce6e","485","mov edx, 0x4","","","",""
"0x7f61252fce73","485","call 0x7f612506c760 <_new_array_Java>","","","",""
"0x7f61252fce78","0","Block 550:","","","",""
"0x7f61252fce78","478","mov rbx, rax","","","",""
"0x7f61252fce7b","478","jmp 0x7f61252fc03f <Block 470>","","","",""
"0x7f61252fce80","0","Block 551:","","","",""
"0x7f61252fce80","475","mov rsi, 0x7c00626a0","","","",""
"0x7f61252fce8a","485","nop ","","","",""
"0x7f61252fce8b","485","call 0x7f612506c820 <_new_instance_Java>","","","",""
"0x7f61252fce90","0","Block 552:","","","",""
"0x7f61252fce90","479","mov r11, rax","","","",""
"0x7f61252fce93","479","jmp 0x7f61252fc0d2 <Block 473>","","","",""
"0x7f61252fce98","0","Block 553:","","","",""
"0x7f61252fce98","475","mov rsi, 0x7c0000b08","","","",""
"0x7f61252fcea2","485","mov edx, 0x4","","","",""
"0x7f61252fcea7","485","call 0x7f612506c760 <_new_array_Java>","","","",""
"0x7f61252fceac","0","Block 554:","","","",""
"0x7f61252fceac","479","mov rbx, rax","","","",""
"0x7f61252fceaf","479","jmp 0x7f61252fc12d <Block 475>","","","",""
"0x7f61252fceb4","0","Block 555:","","","",""
"0x7f61252fceb4","475","mov rsi, 0x7c00628e0","","","",""
"0x7f61252fcebe","485","nop ","","","",""
"0x7f61252fcebf","485","call 0x7f612506c820 <_new_instance_Java>","","","",""
"0x7f61252fcec4","0","Block 556:","","","",""
"0x7f61252fcec4","480","mov r11, rax","","","",""
"0x7f61252fcec7","480","jmp 0x7f61252fc1d1 <Block 478>","","","",""
"0x7f61252fcecc","0","Block 557:","","","",""
"0x7f61252fcecc","475","mov rsi, 0x7c0061228","","","",""
"0x7f61252fced6","484","nop ","","","",""
"0x7f61252fced7","484","call 0x7f612506c820 <_new_instance_Java>","","","",""
"0x7f61252fcedc","0","Block 558:","","","",""
"0x7f61252fcedc","481","jmp 0x7f61252fc211 <Block 480>","","","",""
"0x7f61252fcee1","0","Block 559:","","","",""
"0x7f61252fcee1","475","mov rsi, 0x7c00626a0","","","",""
"0x7f61252fceeb","475","call 0x7f612506c820 <_new_instance_Java>","","","",""
"0x7f61252fcef0","0","Block 560:","","","",""
"0x7f61252fcef0","484","mov r11, rax","","","",""
"0x7f61252fcef3","484","jmp 0x7f61252fc2f8 <Block 482>","","","",""
"0x7f61252fcef8","0","Block 561:","","","",""
"0x7f61252fcef8","475","mov rsi, 0x7c0000b08","","","",""
"0x7f61252fcf02","485","mov edx, 0x4","","","",""
"0x7f61252fcf07","485","call 0x7f612506c760 <_new_array_Java>","","","",""
"0x7f61252fcf0c","0","Block 562:","","","",""
"0x7f61252fcf0c","484","mov rbx, rax","","","",""
"0x7f61252fcf0f","484","jmp 0x7f61252fc353 <Block 484>","","","",""
"0x7f61252fcf14","0","Block 563:","","","",""
"0x7f61252fcf14","475","mov rsi, 0x7c00626a0","","","",""
"0x7f61252fcf1e","485","nop ","","","",""
"0x7f61252fcf1f","485","call 0x7f612506c820 <_new_instance_Java>","","","",""
"0x7f61252fcf24","0","Block 564:","","","",""
"0x7f61252fcf24","485","mov r11, rax","","","",""
"0x7f61252fcf27","485","jmp 0x7f61252fc3f1 <Block 487>","","","",""
"0x7f61252fcf2c","0","Block 565:","","","",""
"0x7f61252fcf2c","475","mov rsi, 0x7c0000b08","","","",""
"0x7f61252fcf36","485","mov edx, 0x4","","","",""
"0x7f61252fcf3b","485","call 0x7f612506c760 <_new_array_Java>","","","",""
"0x7f61252fcf40","0","Block 566:","","","",""
"0x7f61252fcf40","485","mov rbx, rax","","","",""
"0x7f61252fcf43","485","jmp 0x7f61252fc44c <Block 489>","","","",""
"0x7f61252fcf48","0","Block 567:","","","",""
"0x7f61252fcf48","475","mov rsi, 0x7c00626a0","","","",""
"0x7f61252fcf52","485","nop ","","","",""
"0x7f61252fcf53","485","call 0x7f612506c820 <_new_instance_Java>","","","",""
"0x7f61252fcf58","0","Block 568:","","","",""
"0x7f61252fcf58","486","mov r11, rax","","","",""
"0x7f61252fcf5b","486","jmp 0x7f61252fc4fa <Block 492>","","","",""
"0x7f61252fcf60","0","Block 569:","","","",""
"0x7f61252fcf60","475","mov rsi, 0x7c0000b08","","","",""
"0x7f61252fcf6a","485","mov edx, 0x4","","","",""
"0x7f61252fcf6f","485","call 0x7f612506c760 <_new_array_Java>","","","",""
"0x7f61252fcf74","0","Block 570:","","","",""
"0x7f61252fcf74","486","mov rbx, rax","","","",""
"0x7f61252fcf77","486","jmp 0x7f61252fc555 <Block 494>","","","",""
"0x7f61252fcf7c","0","Block 571:","","","",""
"0x7f61252fcf7c","475","mov rsi, 0x7c0062bb8","","","",""
"0x7f61252fcf86","485","nop ","","","",""
"0x7f61252fcf87","485","call 0x7f612506c820 <_new_instance_Java>","","","",""
"0x7f61252fcf8c","0","Block 572:","","","",""
"0x7f61252fcf8c","487","mov r11, rax","","","",""
"0x7f61252fcf8f","487","jmp 0x7f61252fc607 <Block 497>","","","",""
"0x7f61252fcf94","0","Block 573:","","","",""
"0x7f61252fcf94","475","mov rsi, 0x7c0061428","","","",""
"0x7f61252fcf9e","481","nop ","","","",""
"0x7f61252fcf9f","481","call 0x7f612506c820 <_new_instance_Java>","","","",""
"0x7f61252fcfa4","0","Block 574:","","","",""
"0x7f61252fcfa4","488","jmp 0x7f61252fc64b <Block 499>","","","",""
"0x7f61252fcfa9","0","Block 575:","","","",""
"0x7f61252fcfa9","475","mov rsi, 0x7c00626a0","","","",""
"0x7f61252fcfb3","475","call 0x7f612506c820 <_new_instance_Java>","","","",""
"0x7f61252fcfb8","0","Block 576:","","","",""
"0x7f61252fcfb8","491","mov r9, rax","","","",""
"0x7f61252fcfbb","491","jmp 0x7f61252fc728 <Block 501>","","","",""
"0x7f61252fcfc0","0","Block 577:","","","",""
"0x7f61252fcfc0","475","mov rsi, 0x7c0000b08","","","",""
"0x7f61252fcfca","485","mov edx, 0x4","","","",""
"0x7f61252fcfcf","485","call 0x7f612506c760 <_new_array_Java>","","","",""
"0x7f61252fcfd4","0","Block 578:","","","",""
"0x7f61252fcfd4","491","mov rbx, rax","","","",""
"0x7f61252fcfd7","491","jmp 0x7f61252fc783 <Block 503>","","","",""
"0x7f61252fcfdc","0","Block 579:","","","",""
"0x7f61252fcfdc","475","mov rsi, 0x7c00626a0","","","",""
"0x7f61252fcfe6","485","nop ","","","",""
"0x7f61252fcfe7","485","call 0x7f612506c820 <_new_instance_Java>","","","",""
"0x7f61252fcfec","0","Block 580:","","","",""
"0x7f61252fcfec","492","mov r11, rax","","","",""
"0x7f61252fcfef","492","jmp 0x7f61252fc821 <Block 506>","","","",""
"0x7f61252fcff4","0","Block 581:","","","",""
"0x7f61252fcff4","475","mov rsi, 0x7c0000b08","","","",""
"0x7f61252fcffe","485","mov edx, 0x4","","","",""
"0x7f61252fd003","485","call 0x7f612506c760 <_new_array_Java>","","","",""
"0x7f61252fd008","0","Block 582:","","","",""
"0x7f61252fd008","492","mov rbx, rax","","","",""
"0x7f61252fd00b","492","jmp 0x7f61252fc87c <Block 508>","","","",""
"0x7f61252fd010","0","Block 583:","","","",""
"0x7f61252fd010","475","mov rsi, 0x7c00626a0","","","",""
"0x7f61252fd01a","475","nop ","","","",""
"0x7f61252fd01b","475","call 0x7f612506c820 <_new_instance_Java>","","","",""
"0x7f61252fd020","0","Block 584:","","","",""
"0x7f61252fd020","493","mov r11, rax","","","",""
"0x7f61252fd023","493","jmp 0x7f61252fc92a <Block 511>","","","",""
"0x7f61252fd028","0","Block 585:","","","",""
"0x7f61252fd028","475","mov rsi, 0x7c0000b08","","","",""
"0x7f61252fd032","475","mov edx, 0x4","","","",""
"0x7f61252fd037","475","call 0x7f612506c760 <_new_array_Java>","","","",""
"0x7f61252fd03c","0","Block 586:","","","",""
"0x7f61252fd03c","493","mov rbx, rax","","","",""
"0x7f61252fd03f","493","jmp 0x7f61252fc985 <Block 513>","","","",""
"0x7f61252fd044","0","Block 587:","","","",""
"0x7f61252fd044","475","mov rsi, 0x7c0062bb8","","","",""
"0x7f61252fd04e","475","nop ","","","",""
"0x7f61252fd04f","475","call 0x7f612506c820 <_new_instance_Java>","","","",""
